212.5,2
212.5,1
212,1
212,2
212,1
212,1
211.5,1
211.5,2
211.5,1
211.5,2
211.5,1
211.5,1
211,1
211,1
211,1
210.5,1
210.5,1
210.5,1
210.5,2
210,1
210,2
210,1
209,1
209,2
209,1
209,1
208.5,1
208.5,1
208.5,2
208.5,2
208,1
208,1
208,1
208,1
208,1
208,1
207.5,1
207.5,1
207.5,2
207.5,2
207,1
206.5,1
206.5,1
206.5,1
206.5,1
206,1
206,1
206,1
206,1
206,1
205.5,1
205.5,1
205.5,1
205.5,1
205.5,1
205,1
204.5,2
204.5,1
204.5,1
204.5,1
204.5,1
204,1
204,1
204,1
203.5,1
203.5,1
203,1
203,2
203,1
203,1
202.5,1
202.5,2
202.5,2
202.5,1
202.5,1
202,1
202,1
202,1
201.5,2
201.5,1
201.5,1
201.5,1
201.5,1
201,1
201,1
201,1
201,1
201,1
200.5,1
200.5,1
200,1
200,1
199.5,1
199.5,1
199.5,1
199.5,1
199.5,1
199,1
199,1
198.5,1
198.5,1
198.5,1
198.5,1
198.5,1
198,1
198,1
198,1
198,1
197.5,1
197.5,1
197.5,1
197.5,1
197.5,1
197.5,1
197.5,1
197.5,1
197,2
197,1
196.5,1
196.5,1
196.5,1
196.5,1
196,1
196,2
196,1
196,1
195.5,1
195.5,1
195,1
195,1
194.5,1
194.5,1
194.5,1
194,1
194,2
194,1
194,1
193.5,1
193.5,1
193.5,1
193.5,1
193,1
193,1
193,2
192.5,1
192.5,1
192,1
192,1
191.5,1
191.5,1
191.5,1
191.5,1
191.5,1
191,1
191,1
191,1
190.5,1
190.5,1
190,1
190,1
189.5,2
189.5,1
189.5,1
189.5,1
189,1
189,1
189,1
189,1
189,1
189,1
188.5,1
188.5,1
188.5,1
188.5,1
188.5,1
188.5,1
188,1
188,1
188,1
188,1
188,1
188,1
187.5,1
187,1
187,1
187,1
187,2
187,1
186.5,1
186.5,1
186.5,1
186.5,1
186,1
186,1
186,1
186,1
186,1
186,1
186,1
186,1
186,1
185.5,1
185.5,1
185.5,1
185.5,1
185.5,1
185,1
185,1
185,1
185,1
185,1
184.5,1
184.5,1
184.5,1
184.5,1
184.5,1
184.5,1
184,2
183.5,2
183.5,1
182.5,1
182.5,1
182.5,1
182.5,1
182.5,1
182,1
182,1
182,1
182,1
182,1
182,1
181.5,1
181.5,1
181,1
181,2
181,1
181,1
180.5,1
180.5,1
180,1
180,1
180,1
180,1
179.5,1
179.5,1
179.5,1
179.5,2
179.5,2
179.5,1
179,1
179,1
179,1
179,1
179,1
179,1
179,1
179,1
178.5,1
178.5,1
178.5,1
178.5,1
178,1
178,1
178,1
178,1
178,1
178,1
177.5,2
177.5,1
177.5,1
177,1
177,1
177,1
177,1
177,2
177,1
176,2
176,1
176,1
176,1
176,2
175.5,2
175,1
175,1
175,1
175,1
174.5,1
174.5,1
174.5,1
174,1
174,1
173.5,1
173.5,1
173.5,1
173,1
173,1
173,2
173,1
173,1
172.5,1
172.5,1
172,1
172,1
172,1
172,1
172,2
172,1
171.5,1
171.5,1
171.5,1
171.5,1
171.5,1
171,1
171,1
171,1
171,2
170.5,1
170.5,1
170.5,1
170.5,1
170.5,1
170.5,1
170,1
170,1
170,2
170,1
170,1
170,1
170,1
169.5,1
169.5,1
169.5,1
169.5,1
169.5,1
169.5,1
169.5,1
169.5,1
169,1
168.5,1
168.5,1
168.5,1
168,1
168,1
168,1
168,2
168,1
168,1
168,1
167.5,1
167.5,1
167.5,1
167.5,1
167.5,1
167.5,1
167,1
167,1
167,1
167,1
167,1
167,1
166.5,1
166.5,1
166.5,1
166,1
166,1
166,2
166,1
166,1
165.5,1
165.5,1
165.5,1
165.5,1
165.5,1
165.5,1
165,1
165,1
165,1
164.5,1
164.5,1
164.5,1
164.5,1
164.5,1
164.5,1
164.5,1
164.5,1
164.5,1
164,1
164,1
164,1
164,1
164,1
164,1
164,1
164,1
164,1
164,1
164,1
164,1
163.5,1
163.5,1
163.5,2
163.5,1
163.5,1
163,1
163,1
163,1
163,1
163,2
163,1
163,1
163,1
163,1
162.5,1
162.5,1
162.5,1
162.5,1
162.5,1
162.5,1
162.5,2
162,1
162,1
162,1
162,1
162,1
162,1
162,1
162,1
162,1
161.5,1
161.5,1
161.5,1
161.5,1
161,1
161,1
161,1
161,1
161,1
161,1
160.5,1
160.5,1
160.5,1
160.5,2
160.5,1
160.5,1
160.5,1
160.5,1
160.5,1
160.5,1
160,1
160,1
160,1
159.5,2
159.5,1
159.5,1
159.5,1
159.5,1
159,1
159,1
159,1
159,1
159,1
159,1
159,1
158.5,1
158.5,1
158.5,1
158.5,1
158,1
158,1
158,1
158,1
158,1
158,1
158,1
157.5,1
157.5,1
157.5,1
157.5,1
157.5,1
157,1
157,1
157,1
157,1
156.5,1
156.5,1
156.5,1
156.5,1
156.5,1
156.5,1
156.5,1
156,1
156,1
156,2
156,1
156,1
156,1
155.5,1
155.5,1
155.5,2
155.5,1
155.5,1
155.5,1
155.5,1
155.5,1
155,1
155,1
155,1
155,1
155,1
155,1
155,1
154.5,1
154.5,1
154.5,1
154.5,2
154.5,1
154.5,1
154.5,1
154.5,1
154.5,1
154,1
154,1
154,1
154,1
154,1
154,1
154,1
154,1
154,1
154,1
154,1
154,1
153.5,1
153.5,1
153.5,1
153.5,1
153.5,1
153.5,1
153,1
153,1
153,1
153,1
153,1
153,1
153,1
153,1
153,1
153,1
152.5,1
152.5,1
152.5,1
152.5,1
152.5,1
152.5,1
152.5,1
152.5,1
152.5,1
152.5,1
152,1
152,1
152,1
152,1
152,1
152,1
151.5,1
151.5,1
151,1
151,1
151,1
151,1
151,1
150.5,1
150.5,1
150.5,2
150.5,1
150.5,1
150.5,1
150.5,1
150,1
150,1
149.5,1
149.5,1
149.5,1
149.5,1
149.5,2
149.5,1
149.5,1
149,1
149,1
149,1
148.5,1
148.5,1
148.5,1
148.5,1
148.5,1
148.5,1
148,1
148,1
148,1
148,1
148,1
147.5,1
147.5,1
147,1
147,1
147,1
147,1
147,1
147,1
147,1
146.5,1
146.5,1
146.5,1
146.5,1
146.5,1
146,1
146,2
146,1
145.5,2
145.5,1
145.5,1
145.5,1
145.5,1
145.5,1
145.5,1
145.5,1
145,1
145,1
145,1
145,1
145,1
145,1
144.5,1
144.5,1
144.5,1
144.5,1
144.5,1
144.5,1
144.5,1
144.5,1
144.5,1
144,1
144,1
144,1
144,1
144,1
144,1
144,1
143.5,1
143.5,1
143.5,1
143.5,1
143.5,1
143.5,1
143.5,1
143.5,1
143.5,1
143,1
143,1
143,1
143,1
143,1
143,1
143,1
143,1
142.5,1
142.5,1
142,1
142,1
142,1
142,1
141.5,1
141.5,1
141.5,1
141.5,1
141.5,1
141,1
141,1
141,1
141,1
141,1
140.5,1
140,1
140,1
140,1
140,1
140,1
140,1
139.5,1
139.5,1
139.5,1
139.5,1
139.5,1
139.5,1
139,1
139,1
139,1
139,1
139,1
138.5,1
138.5,1
138.5,1
138.5,1
138.5,1
138,1
138,1
137.5,1
137.5,1
137.5,1
137.5,1
137.5,1
137.5,2
137,1
137,1
137,1
137,1
136.5,1
136.5,1
136.5,1
136.5,1
136.5,1
136.5,1
136,1
136,1
136,1
136,1
135.5,1
135.5,1
135.5,2
135.5,2
135.5,1
135.5,1
135,1
135,1
135,1
135,1
135,1
134.5,1
134.5,1
134.5,1
134.5,1
134,1
134,1
134,1
134,1
134,1
134,1
133.5,1
133.5,1
133.5,1
133.5,1
133.5,1
133.5,1
133.5,1
133.5,1
133.5,1
133.5,1
133,1
133,1
133,1
133,1
133,1
133,1
133,1
133,1
132.5,1
132.5,1
132.5,1
132.5,1
132.5,1
132.5,1
132.5,2
132.5,1
132,1
132,1
132,1
132,1
132,1
132,2
132,1
132,1
131.5,1
131.5,1
131.5,1
131.5,1
131.5,1
131.5,2
131.5,1
131.5,1
131,1
131,1
131,1
131,1
131,1
130.5,1
130.5,1
130.5,2
130.5,1
130.5,1
130.5,1
130,1
130,1
129.5,1
129.5,1
129,1
129,1
129,1
129,1
129,1
128.5,1
128.5,1
128.5,1
128.5,1
128.5,1
128,1
128,1
128,1
128,1
128,1
128,1
127.5,1
127.5,1
127.5,2
127,1
127,1
127,1
127,1
126.5,1
126.5,1
126.5,1
126.5,1
126.5,1
126.5,1
126.5,1
126.5,1
126,1
126,1
126,1
126,1
125.5,1
125.5,1
125.5,1
125.5,1
125,1
125,1
125,1
125,1
125,1
125,1
124.5,1
124.5,1
124.5,1
124,1
124,1
124,2
123,1
122.5,1
122.5,1
122.5,2
122.5,1
122.5,1
122.5,1
122.5,1
122.5,1
122.5,1
122,1
122,1
122,1
122,1
122,1
122,1
122,2
122,1
122,1
122,1
122,1
121.5,1
121.5,1
121,1
121,1
120.5,1
120.5,1
120.5,1
120.5,1
120.5,1
120.5,1
120.5,1
120.5,1
120,1
120,1
119.5,1
119,1
119,2
119,1
119,1
118.5,1
118,1
117.5,1
117.5,1
117.5,1
117,1
117,1
117,1
117,1
117,1
117,1
116.5,1
116,1
116,1
116,1
116,1
116,1
115.5,2
114.5,1
114.5,1
114,1
113.5,1
113,1
113,1
113,2
113,1
113,1
112.5,1
112,1
112,1
112,1
111.5,1
111.5,1
111.5,1
111.5,1
111,1
111,1
111,1
110.5,1
110.5,1
110.5,1
110,1
109,1
109,2
108.5,1
108.5,1
108.5,2
108.5,1
108.5,2
108.5,1
108,1
108,1
107.5,1
107,1
107,1
107,1
106.5,1
106,1
105.5,1
105.5,2
105.5,1
105,1
104.5,1
104,1
104,1
104,1
103.5,1
103.5,1
103.5,1
103.5,1
103.5,1
102.5,1
102.5,1
102,1
102,1
102,1
101.5,1
101,1
101,1
101,1
100.5,1
100.5,1
100,1
100,1
100,1
99.5,1
98.5,1
97.5,1
97.5,1
97,1
96.5,1
96.5,1
96,1
96,1
95,1
95,1
94.5,1
94.5,1
94,1
94,1
93.5,1
92.5,1
91,1
91,1
89.5,1
89,1
88,1
87.5,1
87.5,1
87.5,1
86,1
85.5,1
84.5,1
81.5,1
79,1
74,1
68,3
62,1
61.5,3
60,3
53.5,3
50,3
44.5,1
44,3
35.5,3
33,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,2
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
